section	family_id	status	sample	official_rc	selfhost_rc	family_key	official_first_error	selfhost_first_error	official_first_diff	selfhost_first_diff	cxx_anchor	root_hypothesis
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_029.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'Int8'	error: expected identifier or pattern after 'let', found keyword 'Int8'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_030.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'Int16'	error: expected identifier or pattern after 'let', found keyword 'Int16'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_031.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'Int32'	error: expected identifier or pattern after 'let', found keyword 'Int32'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_032.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'Int64'	error: expected identifier or pattern after 'let', found keyword 'Int64'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_033.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'IntNative'	error: expected identifier or pattern after 'let', found keyword 'IntNative'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_034.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'let'	error: expected identifier or pattern after 'let', found keyword 'let'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_035.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'macro'	error: expected identifier or pattern after 'let', found keyword 'macro'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_036.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'match'	error: expected identifier or pattern after 'let', found keyword 'match'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_037.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'mut'	error: expected identifier or pattern after 'let', found keyword 'mut'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_038.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'main'	error: expected identifier or pattern after 'let', found keyword 'main'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_039.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'Nothing'	error: expected identifier or pattern after 'let', found keyword 'Nothing'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_040.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'operator'	error: expected identifier or pattern after 'let', found keyword 'operator'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_041.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'package'	error: expected identifier or pattern after 'let', found keyword 'package'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_042.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'prop'	error: expected identifier or pattern after 'let', found keyword 'prop'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_043.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'quote'	error: expected identifier or pattern after 'let', found keyword 'quote'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_044.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'return'	error: expected identifier or pattern after 'let', found keyword 'return'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_045.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'spawn'	error: expected identifier or pattern after 'let', found keyword 'spawn'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_046.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'struct'	error: expected identifier or pattern after 'let', found keyword 'struct'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_047.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'static'	error: expected identifier or pattern after 'let', found keyword 'static'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_048.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'super'	error: expected identifier or pattern after 'let', found keyword 'super'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_049.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'synchronized'	error: expected identifier or pattern after 'let', found keyword 'synchronized'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_050.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'this'	error: expected identifier or pattern after 'let', found keyword 'this'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_051.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'throw'	error: expected identifier or pattern after 'let', found keyword 'throw'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_052.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found 'true'	error: expected identifier or pattern after 'let', found 'true'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_053.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'try'	error: expected identifier or pattern after 'let', found keyword 'try'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_054.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'type'	error: expected identifier or pattern after 'let', found keyword 'type'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
DIAG	DIAG-001	DISPATCHED	src/tests/03_names_scopes_variables_and_modifiers/01_names/a02/test_a02_055.cj	1	1	parse_expected_character | error: expected declaration, found '<NL>'	error: expected identifier or pattern after 'let', found keyword 'This'	error: expected identifier or pattern after 'let', found keyword 'This'	<no diagnostic>	error: expected declaration, found '<NL>'	src/Parse/ParserDiag.cpp:1098	the guard/order for `parse_expected_character` likely diverges from C++ emission path `src/Parse/ParserDiag.cpp:1098`
