package	function	cluster	impact	raw_first_edit	raw_first_ref_ir	raw_first_self_ir	semantic_first_edit	semantic_first_ref_ir	semantic_first_self_ir
basic	"_CN10cjcj:basic16PrintCommandDescHRNat6StringEY2_l"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN10cjcj:basic16PrintCommandDescHRNat6StringEY2_l"(%v1* noalias sret(%v1) %v2, %v3* noalias nocapture readonly %v4, %v3* noalias nocapture readonly %v5, i64 %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !91 {	define void @"_CN10cjcj:basic16PrintCommandDescHRNat6StringEY2_l"(%v1* noalias sret(%v1) %v2, %v3* noalias nocapture readonly %v4, %v3* noalias nocapture readonly %v5, i64 %v6) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !114 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic16WarningOptionMgr10UpdateFlagHmb"	CG-MISSING-CALL	functional	replace	  %v23 = icmp ule i64 %v18, -1	  br label %v23	replace	  %v23 = icmp ule i64 %v18, -1	  br label %v23
basic	"_CN10cjcj:basic16WarningOptionMgr12IsSuppressedHm"	CG-MISSING-CALL	functional	replace	  %v20 = icmp ule i64 %v15, -1	  br label %v20	replace	  %v20 = icmp ule i64 %v15, -1	  br label %v20
basic	"_CN10cjcj:basic17DiagCategoryIndexHNNY_12DiagCategoryE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN10cjcj:basic17DiagCategoryIndexHNNY_12DiagCategoryE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !83 {	define i64 @"_CN10cjcj:basic17DiagCategoryIndexHNNY_12DiagCategoryE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !106 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagSeverityIndexHNNY_12DiagSeverityE"	CG-METADATA-NUMBERING	cosmetic	replace	define i64 @"_CN10cjcj:basic17DiagSeverityIndexHNNY_12DiagSeverityE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !246 {	define i64 @"_CN10cjcj:basic17DiagSeverityIndexHNNY_12DiagSeverityE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !108 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticBuilder4EmitHv"	CG-CALLSITE-ATTRIBUTE	functional	replace	  call void @_CNac9ArrayListIG_E7toArrayHv(%v8* noalias sret(%v8) %v9, i8 addrspace(1)* %v41, %v4* @"std.collection:ArrayList<cjcj/basic:Diagnostic>.ti")	  call void @_CNac9ArrayListIG_E7toArrayHv(%v8* noalias sret(i8) %v9, i8 addrspace(1)* %v41, %v4* @"std.collection:ArrayList<cjcj/basic:Diagnostic>.ti")	replace	  call void @_CNac9ArrayListIG_E7toArrayHv(%v8* noalias sret(%v8) %v9, i8 addrspace(1)* %v41, %v4* @"std.collection:ArrayList<cjcj/basic:Diagnostic>.ti")	  call void @_CNac9ArrayListIG_E7toArrayHv(%v8* noalias sret(i8) %v9, i8 addrspace(1)* %v41, %v4* @"std.collection:ArrayList<cjcj/basic:Diagnostic>.ti")
basic	"_CN10cjcj:basic17DiagnosticBuilder7AddHintHRNY_5RangeERNat5ArrayIRNat6StringEE"	CG-METADATA-ATTACHMENT	functional	replace	  %v47 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v41, i8 addrspace(1)* addrspace(1)* %v46), !untrusted_ref !4	  %v47 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v41, i8 addrspace(1)* addrspace(1)* %v46)	replace	  %v47 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v41, i8 addrspace(1)* addrspace(1)* %v46), !untrusted_ref !N	  %v47 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v41, i8 addrspace(1)* addrspace(1)* %v46)
basic	"_CN10cjcj:basic17DiagnosticBuilder7AddHintHRNY_8PositionERNat5ArrayIRNat6StringEE"	CG-METADATA-ATTACHMENT	functional	replace	  %v33 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v27, i8 addrspace(1)* addrspace(1)* %v32), !untrusted_ref !7	  %v33 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v27, i8 addrspace(1)* addrspace(1)* %v32)	replace	  %v33 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v27, i8 addrspace(1)* addrspace(1)* %v32), !untrusted_ref !N	  %v33 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v27, i8 addrspace(1)* addrspace(1)* %v32)
basic	"_CN10cjcj:basic17DiagnosticEmitter12SortAndCheckHCNac9ArrayListIRNY_13CollectedInfoEEEL_E"	CG-METADATA-NUMBERING	cosmetic	replace	  %v32 = load i32, i32* %v6, align 4, !untrusted_ref !37	  %v32 = load i32, i32* %v6, align 4, !untrusted_ref !10	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter16EmitErrorMessageHCNat13StringBuilderENNY_9DiagColorERNat6StringEY8_"	CG-METADATA-NUMBERING	cosmetic	replace	  %v34 = load i32, i32* %v11, align 4, !untrusted_ref !11	  %v34 = load i32, i32* %v11, align 4, !untrusted_ref !12	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter17EmitErrorLocationHCNat13StringBuilderERNY_8PositionE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v73 = load i32, i32* %v14, align 4, !untrusted_ref !6	  %v73 = load i32, i32* %v14, align 4, !untrusted_ref !7	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter18CollectInformationHCNac9ArrayListIRNY_13CollectedInfoEERNY_16IntegratedStringEb"	CG-METADATA-NUMBERING	cosmetic	replace	  %v62 = load i32, i32* %v61, align 4, !untrusted_ref !8	  %v62 = load i32, i32* %v61, align 4, !untrusted_ref !13	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter19ColorizeCombinedVecHCNac9ArrayListIRN10cjcj:basicU0000000338hcj12CombinedLineEE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v319 = load i32, i32* %v318, align 4, !untrusted_ref !8	  %v319 = load i32, i32* %v318, align 4, !untrusted_ref !5	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter19ColorizeCombinedVecHCNac9ArrayListIRN10cjcj:basicU0000000338hcj12CombinedLineEEEL_E"	CG-METADATA-NUMBERING	cosmetic	replace	  %v31 = load i32, i32* %v7, align 4, !untrusted_ref !8	  %v31 = load i32, i32* %v7, align 4, !untrusted_ref !2	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter19swapLegacyMacroNoteHCNY_13SubDiagnosticE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v167 = load i32, i32 addrspace(1)* %v166, align 4, !untrusted_ref !13	  %v167 = load i32, i32 addrspace(1)* %v166, align 4, !untrusted_ref !4	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter21HelpSubstitutionToMapHCNY_8DiagHelpEEL_E"	CG-METADATA-NUMBERING	cosmetic	replace	  %v32 = load i32, i32* %v6, align 4, !untrusted_ref !6	  %v32 = load i32, i32* %v6, align 4, !untrusted_ref !4	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter22ConvertHangingContentsHl"	CG-METADATA-NUMBERING	cosmetic	replace	  %v171 = load i32, i32* %v25, align 4, !untrusted_ref !6	  %v171 = load i32, i32* %v25, align 4, !untrusted_ref !8	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter23AnalyseMultiLineHangingHRNY_13CollectedInfoEl"	CG-BLOCK-LAYOUT	functional	replace	L11: ; preds = %v159, %v160, %v161, %v162	L11: ; preds = %v159, %v160	replace	L11: ; preds = %v159, %v160, %v161, %v162	L11: ; preds = %v159, %v160
basic	"_CN10cjcj:basic17DiagnosticEmitter23InsertSymbolInFirstLineHRN10cjcj:basicU0000000338hcj12CombinedLineElRNY_13CollectedInfoERNat6StringE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v139 = load i32, i32* %v138, align 4, !untrusted_ref !37	  %v139 = load i32, i32* %v138, align 4, !untrusted_ref !15	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter24EmitSingleHelpWithSourceHCNat13StringBuilderECNY_8DiagHelpE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v52 = load i32, i32* %v9, align 4, !untrusted_ref !5	  %v52 = load i32, i32* %v9, align 4, !untrusted_ref !7	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter24EmitSingleNoteWithSourceHCNat13StringBuilderECNY_13SubDiagnosticE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v30 = load i32, i32 addrspace(1)* %v29, align 4, !untrusted_ref !11	  %v30 = load i32, i32 addrspace(1)* %v29, align 4, !untrusted_ref !7	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter24InsertSymbolNotFirstLineHRN10cjcj:basicU0000000338hcj12CombinedLineElRNY_13CollectedInfoE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v115 = load i32, i32* %v114, align 4, !untrusted_ref !11	  %v115 = load i32, i32* %v114, align 4, !untrusted_ref !8	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter24swapErrorMessageWithNoteHv"	CG-METADATA-ATTACHMENT	functional	replace	  %v52 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v46, i8 addrspace(1)* addrspace(1)* %v51), !untrusted_ref !13	  %v52 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v46, i8 addrspace(1)* addrspace(1)* %v51)	replace	  %v52 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v46, i8 addrspace(1)* addrspace(1)* %v51), !untrusted_ref !N	  %v52 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v46, i8 addrspace(1)* addrspace(1)* %v51)
basic	"_CN10cjcj:basic17DiagnosticEmitter26CombineErrorPrintMultiLineHCNac9ArrayListIRN10cjcj:basicU0000000338hcj12CombinedLineEERNY_13CollectedInfoERNat6StringEl"	CG-BLOCK-LAYOUT	functional	replace	L5: ; preds = %v42, %v43, %v44	L5: ; preds = %v42, %v43	replace	L5: ; preds = %v42, %v43, %v44	L5: ; preds = %v42, %v43
basic	"_CN10cjcj:basic17DiagnosticEmitter26ConstructAndEmitSourceCodeHCNat13StringBuilderECNac9ArrayListIRNY_13CollectedInfoEE"	CG-BRANCH-OPERAND	functional	replace	  br label %v124	  br label %v148	replace	  br label %v124	  br label %v148
basic	"_CN10cjcj:basic17DiagnosticEmitter27HelpSubstituteConvertHelperHCNac7TreeMapIlCNac9ArrayListIRNY_12SubstitutionEEERNat6StringElCNacY7_IRNY_13CollectedInfoEE"	CG-METADATA-NUMBERING	cosmetic	replace	  %v222 = load i32, i32* @"_CN10cjcj:basic10HELP_COLORE", align 4, !untrusted_ref !13	  %v222 = load i32, i32* @"_CN10cjcj:basic10HELP_COLORE", align 4, !untrusted_ref !8	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter30EmitSingleMessageWithoutSourceHCNat13StringBuilderERNat6StringEY6_"	CG-METADATA-NUMBERING	cosmetic	replace	  %v75 = load i32, i32* %v15, align 4, !untrusted_ref !10	  %v75 = load i32, i32* %v15, align 4, !untrusted_ref !4	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter32CombineErrorPrintMultiLineHelperHRNat6StringERNY_13CollectedInfoEbl"	CG-BLOCK-LAYOUT	functional	replace	L14: ; preds = %v138, %v139, %v125	L14: ; preds = %v138, %v125	replace	L14: ; preds = %v138, %v139, %v125	L14: ; preds = %v138, %v125
basic	"_CN10cjcj:basic17DiagnosticEmitter33CombineErrorPrintSingleLineHelperHRNat6StringERNY_13CollectedInfoEb"	CG-METADATA-NUMBERING	cosmetic	replace	  %v104 = load i32, i32* %v103, align 4, !untrusted_ref !7	  %v104 = load i32, i32* %v103, align 4, !untrusted_ref !15	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter6RenderHb"	CG-METADATA-NUMBERING	cosmetic	replace	  %v41 = load i32, i32 addrspace(1)* %v40, align 4, !untrusted_ref !2	  %v41 = load i32, i32 addrspace(1)* %v40, align 4, !untrusted_ref !6	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17DiagnosticEmitter8EmitNoteHCNat13StringBuilderE"	CG-METADATA-ATTACHMENT	functional	replace	  %v122 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v117, i8 addrspace(1)* addrspace(1)* %v121), !untrusted_ref !10	  %v122 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v117, i8 addrspace(1)* addrspace(1)* %v121)	replace	  %v122 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v117, i8 addrspace(1)* addrspace(1)* %v121), !untrusted_ref !N	  %v122 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v117, i8 addrspace(1)* addrspace(1)* %v121)
basic	"_CN10cjcj:basic17DiagnosticHandler7GetKindHv"	CG-METADATA-NUMBERING	cosmetic	replace	  %v12 = load i32, i32 addrspace(1)* %v11, align 4, !untrusted_ref !8	  %v12 = load i32, i32 addrspace(1)* %v11, align 4, !untrusted_ref !6	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17GetLineTerminatorHv"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN10cjcj:basic17GetLineTerminatorHv"(%v1* noalias sret(%v1) %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !91 {	define void @"_CN10cjcj:basic17GetLineTerminatorHv"(%v1* noalias sret(%v1) %v2) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !109 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic17MacroCallDiagInfo6MapPosHRNY_8PositionEb"	CG-BRANCH-OPERAND	functional	replace	  br i1 %v149, label %v150, label %v131	  br i1 %v149, label %v150, label %v151	replace	  br i1 %v149, label %v150, label %v131	  br i1 %v149, label %v150, label %v151
basic	"_CN10cjcj:basic18SplitQualifiedNameHRNat6StringEb"	CG-CALLSITE-ATTRIBUTE	functional	replace	define void @"_CN10cjcj:basic18SplitQualifiedNameHRNat6StringEb"(%v1* noalias sret(%v1) %v2, %v3* noalias nocapture readonly %v4, i1 %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !1625 {	define void @"_CN10cjcj:basic18SplitQualifiedNameHRNat6StringEb"(%v1* noalias sret(%v1) %v2, %v3* noalias nocapture readonly %v4, i1 %v5) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !1613 {	replace	  call void @_CNac9ArrayListIG_E7toArrayHv(%v1* noalias sret(%v1) %v38, i8 addrspace(1)* %v41, %v42* @"std.collection:ArrayList<std.core:String>.ti")	  call void @_CNac9ArrayListIG_E7toArrayHv(%v1* noalias sret(i8) %v38, i8 addrspace(1)* %v41, %v42* @"std.collection:ArrayList<std.core:String>.ti")
basic	"_CN10cjcj:basic19GetDiagnoseCategoryHNNY_16DiagKindRefactorE"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN10cjcj:basic19GetDiagnoseCategoryHNNY_16DiagKindRefactorE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !112 {	define i32 @"_CN10cjcj:basic19GetDiagnoseCategoryHNNY_16DiagKindRefactorE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !110 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic19GetDiagnoseCategoryHNNY_8DiagKindE"	CG-METADATA-NUMBERING	cosmetic	replace	define i32 @"_CN10cjcj:basic19GetDiagnoseCategoryHNNY_8DiagKindE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !123 {	define i32 @"_CN10cjcj:basic19GetDiagnoseCategoryHNNY_8DiagKindE"(i32 %v1) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !116 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic20DiagKindRefactorNameHNNY_16DiagKindRefactorE"	CG-METADATA-NUMBERING	cosmetic	replace	define void @"_CN10cjcj:basic20DiagKindRefactorNameHNNY_16DiagKindRefactorE"(%v1* noalias sret(%v1) %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !108 {	define void @"_CN10cjcj:basic20DiagKindRefactorNameHNNY_16DiagKindRefactorE"(%v1* noalias sret(%v1) %v2, i32 %v3) gc "cangjie" personality i32 (...)* @"__cj_personality_v0$" !ReflectionFunc !119 {	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic20DiagnosticEngineImpl13GetErrorCountHv"	CG-METADATA-NUMBERING	cosmetic	replace	  %v5 = alloca %v6, align 8, !untrusted_ref !5	  %v5 = alloca %v6, align 8, !untrusted_ref !15	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic20DiagnosticEngineImpl14GetStoredDiagsHv"	CG-CALLSITE-ATTRIBUTE	functional	replace	  call void @_CNac9ArrayListIG_E7toArrayHv(%v1* noalias sret(%v1) %v6, i8 addrspace(1)* %v14, %v4* @"std.collection:ArrayList<cjcj/basic:Diagnostic>.ti")	  call void @_CNac9ArrayListIG_E7toArrayHv(%v1* noalias sret(i8) %v6, i8 addrspace(1)* %v14, %v4* @"std.collection:ArrayList<cjcj/basic:Diagnostic>.ti")	replace	  call void @_CNac9ArrayListIG_E7toArrayHv(%v1* noalias sret(%v1) %v6, i8 addrspace(1)* %v14, %v4* @"std.collection:ArrayList<cjcj/basic:Diagnostic>.ti")	  call void @_CNac9ArrayListIG_E7toArrayHv(%v1* noalias sret(i8) %v6, i8 addrspace(1)* %v14, %v4* @"std.collection:ArrayList<cjcj/basic:Diagnostic>.ti")
basic	"_CN10cjcj:basic20DiagnosticEngineImpl15GetWarningCountHv"	CG-METADATA-NUMBERING	cosmetic	replace	  %v5 = alloca %v6, align 8, !untrusted_ref !5	  %v5 = alloca %v6, align 8, !untrusted_ref !6	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic20DiagnosticEngineImpl15insertMacroInfoHmNNat6OptionICNY_17MacroCallDiagInfoEE"	CG-EXTRA-CALL	functional	replace	  %v12 = alloca i8 addrspace(1)*, align 8	  %v12 = alloca %v11, align 8	replace	  %v12 = alloca i8 addrspace(1)*, align 8	  %v12 = alloca %v11, align 8
basic	"_CN10cjcj:basic20DiagnosticEngineImpl16AddMacroCallNoteHCNY_10DiagnosticECNY_17MacroCallDiagInfoERNY_8PositionE"	CG-BLOCK-LAYOUT	functional	replace	L16: ; preds = %v159, %v160, %v161, %v162, %v153	L16: ; preds = %v159, %v153	replace	L16: ; preds = %v159, %v160, %v161, %v162, %v153	L16: ; preds = %v159, %v153
basic	"_CN10cjcj:basic20DiagnosticEngineImpl16GetMaxNumOfDiagsHv"	CG-METADATA-NUMBERING	cosmetic	replace	  %v6 = alloca %v1, align 8, !untrusted_ref !12	  %v6 = alloca %v1, align 8, !untrusted_ref !8	equal	<identical after metadata-number normalization>	<identical after metadata-number normalization>
basic	"_CN10cjcj:basic20DiagnosticEngineImpl16GetSourceManagerHv"	CG-METADATA-ATTACHMENT	functional	replace	  %v13 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v1, i8 addrspace(1)* addrspace(1)* %v12), !untrusted_ref !7	  %v13 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v1, i8 addrspace(1)* addrspace(1)* %v12)	replace	  %v13 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v1, i8 addrspace(1)* addrspace(1)* %v12), !untrusted_ref !N	  %v13 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v1, i8 addrspace(1)* addrspace(1)* %v12)
basic	"_CN10cjcj:basic20DiagnosticEngineImpl16HandleDiagnosticHCNY_10DiagnosticE"	CG-METADATA-ATTACHMENT	functional	replace	  %v35 = load i32, i32 addrspace(1)* %v34, align 4, !untrusted_ref !6	  %v35 = load i32, i32 addrspace(1)* %v34, align 4, !untrusted_ref !15	replace	  %v125 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v3, i8 addrspace(1)* addrspace(1)* %v124), !untrusted_ref !N	  %v125 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v3, i8 addrspace(1)* addrspace(1)* %v124)
basic	"_CN10cjcj:basic20DiagnosticEngineImpl16HasSourceManagerHv"	CG-METADATA-ATTACHMENT	functional	replace	  %v12 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v1, i8 addrspace(1)* addrspace(1)* %v11), !untrusted_ref !15	  %v12 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v1, i8 addrspace(1)* addrspace(1)* %v11)	replace	  %v12 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v1, i8 addrspace(1)* addrspace(1)* %v11), !untrusted_ref !N	  %v12 = call i8 addrspace(1)* @llvm.cj.gcread.ref(i8 addrspace(1)* %v1, i8 addrspace(1)* addrspace(1)* %v11)
