block	gap_kind	named_symbol	source_anchor	severity	status	judge_evidence
b6	TranslateForInExpr.cpp	Translator::GenerateForInRetValLocation	TranslateForInExpr.cpp:249	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:2926 `let forInRetValLocation = GenerateForInRetValLocation()` (+4 matches); added by 73abd348 `codegen: align c1213 lowering with reference` (packages/chir/src/Translator.cj)
b6	TranslateForInExpr.cpp	Translator::InitForInExprSkeleton	TranslateForInExpr.cpp:277	BOOTSTRAP	PARTIAL	partial identifier has no direct token edit since audit base; current packages/chir/src/Translator.cj:2944 `let forIn = InitForInExprSkeleton(expr, inductiveVar, condVar, isIter: false)` (+3 matches)
b6	TranslateForInExpr.cpp	Translator::TranslateForInBodyBlockGroup	TranslateForInExpr.cpp:317	BOOTSTRAP	PARTIAL	partial identifier has no direct token edit since audit base; current packages/chir/src/Translator.cj:3170 `TranslateForInBodyBlockGroup(expr)` (+4 matches)
b6	TranslateForInExpr.cpp	Translator::TranslateForInRangeLatchBlockGroup	TranslateForInExpr.cpp:343	BC	REMAINING	MISSING exact identifier `TranslateForInRangeLatchBlockGroup`: absent in current packages/
b6	TranslateForInExpr.cpp	Translator::TranslateForInStringLatchBlockGroup	TranslateForInExpr.cpp:387	BC	REMAINING	MISSING exact identifier `TranslateForInStringLatchBlockGroup`: absent in current packages/
b6	TranslateForInExpr.cpp	Translator::TranslateForInCondControlFlow	TranslateForInExpr.cpp:420	BOOTSTRAP	PARTIAL	partial identifier has no direct token edit since audit base; current packages/chir/src/Translator.cj:3346 `TranslateForInCondControlFlow(condVar)` (+4 matches)
b6	TranslateForInExpr.cpp	Translator::UpdateDelayExitSignalInForInEnd	TranslateForInExpr.cpp:475	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/chir/src/Translator.cj:2956 `UpdateDelayExitSignalInForInEnd(forIn)` (+4 matches); direct token edit 73abd348 `codegen: align c1213 lowering with reference`
b6	TranslateForInExpr.cpp	Translator::GenerateSignalCheckForThrow	TranslateForInExpr.cpp:537	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:3423 `GenerateSignalCheckForThrow()` (+1 matches); added by e3484b6f `chir: rethrow delayed for-in exceptions` (packages/chir/src/Translator.cj)
b6	TranslateForInExpr.cpp	Translator::TranslateForInIterCondition	TranslateForInExpr.cpp:563	BC	REMAINING	MISSING exact identifier `TranslateForInIterCondition`: absent in current packages/
b6	TranslateForInExpr.cpp	Translator::TranslateForInIterPattern	TranslateForInExpr.cpp:578	BC	REMAINING	MISSING exact identifier `TranslateForInIterPattern`: absent in current packages/
b6	TranslateForInExpr.cpp	Translator::TranslateForInIterLatchBlockGroup	TranslateForInExpr.cpp:599	BC	REMAINING	MISSING exact identifier `TranslateForInIterLatchBlockGroup`: absent in current packages/
b6	TranslateForInExpr.cpp	Translator::TranslateForInRange	TranslateForInExpr.cpp:643	BOOTSTRAP	PARTIAL	partial identifier has no direct token edit since audit base; current packages/chir/src/Translator.cj:2172 `case AstForInKind.FORIN_RANGE => TranslateForInRange(expr)` (+1 matches)
b6	TranslateForInExpr.cpp	Translator::TranslateForInString	TranslateForInExpr.cpp:737	BOOTSTRAP	PARTIAL	partial identifier has no direct token edit since audit base; current packages/chir/src/Translator.cj:2174 `case AstForInKind.FORIN_STRING => TranslateForInString(expr)` (+1 matches)
b6	TranslateForInExpr.cpp	Translator::MakeNone	TranslateForInExpr.cpp:828	BC	REMAINING	MISSING exact identifier `MakeNone`: absent in current packages/
b6	TranslateForInExpr.cpp	Translator::TranslateForInIter	TranslateForInExpr.cpp:838	BOOTSTRAP	PARTIAL	partial identifier has no direct token edit since audit base; current packages/chir/src/Translator.cj:2173 `case AstForInKind.FORIN_ITER => TranslateForInIter(expr)` (+1 matches)
b6	TranslateForInExpr.cpp	Translator::TranslateASTNode	TranslateForInExpr.cpp:1012	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/chir/src/FaithfulAST2CHIR.cj:2028 `let _ = Translator.TranslateASTNode(decl, trans)` (+29 matches); direct token edit f67f3b1b `fix: port local var init allocation path`; FEATURE_DEBT.md mentions this identifier
b6	TranslateFuncArg.cpp	Translator::Visit	TranslateFuncArg.cpp:14	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/sema/src/ExtendBoxMarker.cj:19 `return { node: Node => marker.Visit(node) }` (+29 matches); direct token edit c5168ca5 `feat(chir): port CHIR visitor facility (Visitor.h:1-362)`; FEATURE_DEBT.md mentions this identifier
b6	TranslateFuncDecl.cpp	Translator::BindingFuncParam	TranslateFuncDecl.cpp:19	BC	REMAINING	MISSING exact identifier `BindingFuncParam`: absent in current packages/
b6	TranslateFuncDecl.cpp	Translator::SetRawMangledNameForIncrementalCompile	TranslateFuncDecl.cpp:92	BC	REMAINING	MISSING exact identifier `SetRawMangledNameForIncrementalCompile`: absent in current packages/
b6	TranslateFuncDecl.cpp	Translator::Visit	TranslateFuncDecl.cpp:168	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/sema/src/ExtendBoxMarker.cj:19 `return { node: Node => marker.Visit(node) }` (+29 matches); direct token edit c5168ca5 `feat(chir): port CHIR visitor facility (Visitor.h:1-362)`; FEATURE_DEBT.md mentions this identifier
b6	TranslateFuncDecl.cpp	Translator::TranslateFuncBody	TranslateFuncDecl.cpp:256	BOOTSTRAP	REMAINING	MISSING exact identifier `TranslateFuncBody`: absent in current packages/
b6	TranslateFuncDecl.cpp	Translator::TranslateInstanceMemberFunc	TranslateFuncDecl.cpp:272	BOOTSTRAP	REMAINING	MISSING exact identifier `TranslateInstanceMemberFunc`: absent in current packages/
b6	TranslateFuncDecl.cpp	Translator::TranslateVariablesInit	TranslateFuncDecl.cpp:331	BOOTSTRAP	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:702 `TranslateVariablesInit(decl, thisVar)` (+1 matches); added by 8dea665a `feat(chir): split CJMP variable initializers (TranslateClassDecl.cpp:145)` (packages/chir/src/Translator.cj); FEATURE_DEBT.md mentions this identifier
b6	TranslateFuncDecl.cpp	Translator::TranslateConstructorFunc	TranslateFuncDecl.cpp:381	BOOTSTRAP	REMAINING	MISSING exact identifier `TranslateConstructorFunc`: absent in current packages/; FEATURE_DEBT.md mentions this identifier
b6	TranslateFuncDecl.cpp	Translator::TranslateConstructorFuncInline	TranslateFuncDecl.cpp:411	BOOTSTRAP	REMAINING	MISSING exact identifier `TranslateConstructorFuncInline`: absent in current packages/; FEATURE_DEBT.md mentions this identifier
b6	TranslateFuncDecl.cpp	Translator::TranslateNestedFunc	TranslateFuncDecl.cpp:462	BOOTSTRAP	PARTIAL	partial identifier has no direct token edit since audit base; current packages/chir/src/Translator.cj:464 `return TranslateNestedFunc(funcDecl)` (+1 matches)
b6	TranslateIfExpr.cpp	Translator::CanOptimizeToSwitch	TranslateIfExpr.cpp:12	BC	REMAINING	MISSING exact identifier `CanOptimizeToSwitch`: absent in current packages/
b6	TranslateIfExpr.cpp	Translator::GetJumpablePatternVal	TranslateIfExpr.cpp:299	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:1394 `let patternVal = GetJumpablePatternVal(pattern)` (+2 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
b6	TranslateIfExpr.cpp	Translator::Visit	TranslateIfExpr.cpp:521	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/sema/src/ExtendBoxMarker.cj:19 `return { node: Node => marker.Visit(node) }` (+29 matches); direct token edit c5168ca5 `feat(chir): port CHIR visitor facility (Visitor.h:1-362)`; FEATURE_DEBT.md mentions this identifier
b6	TranslateInterfaceDecl.cpp	Translator::Visit	TranslateInterfaceDecl.cpp:12	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/sema/src/ExtendBoxMarker.cj:19 `return { node: Node => marker.Visit(node) }` (+29 matches); direct token edit c5168ca5 `feat(chir): port CHIR visitor facility (Visitor.h:1-362)`; FEATURE_DEBT.md mentions this identifier
b6	TranslateJumpExpr.cpp	Translator::CalculateDelayExitLevelForBreak	TranslateJumpExpr.cpp:12	BC	PARTIAL	partial identifier has no direct token edit since audit base; current packages/chir/src/Translator.cj:2191 `CalculateDelayExitLevelForBreak()` (+2 matches)
b6	TranslateJumpExpr.cpp	Translator::CalculateDelayExitLevelForContinue	TranslateJumpExpr.cpp:27	BC	PARTIAL	partial identifier has no direct token edit since audit base; current packages/chir/src/Translator.cj:2193 `CalculateDelayExitLevelForContinue()` (+1 matches)
b6	TranslateJumpExpr.cpp	Translator::UpdateDelayExitSignal	TranslateJumpExpr.cpp:32	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/chir/src/Translator.cj:2190 `UpdateDelayExitSignal(if (expr.isBreak) {` (+3 matches); direct token edit e80b0b8f `chir: mirror delay-exit exception terminators`
b6	TranslateJumpExpr.cpp	Translator::Visit	TranslateJumpExpr.cpp:39	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/sema/src/ExtendBoxMarker.cj:19 `return { node: Node => marker.Visit(node) }` (+29 matches); direct token edit c5168ca5 `feat(chir): port CHIR visitor facility (Visitor.h:1-362)`; FEATURE_DEBT.md mentions this identifier
b6	TranslateLambdaExpr.cpp	Translator::Visit	TranslateLambdaExpr.cpp:16	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/sema/src/ExtendBoxMarker.cj:19 `return { node: Node => marker.Visit(node) }` (+29 matches); direct token edit c5168ca5 `feat(chir): port CHIR visitor facility (Visitor.h:1-362)`; FEATURE_DEBT.md mentions this identifier
b6	TranslateLambdaExpr.cpp	Translator::Copy	TranslateLambdaExpr.cpp:56	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:349 `public func Copy(): Translator {` (+1 matches); added by 7837016f `feat(chir): copy translator context (TranslateLambdaExpr.cpp:56)` (packages/chir/src/Translator.cj)
b6	TranslateLambdaExpr.cpp	Translator::SetupContextForLambda	TranslateLambdaExpr.cpp:62	BC	REMAINING	MISSING exact identifier `SetupContextForLambda`: absent in current packages/
b6	TranslateLambdaExpr.cpp	Translator::TranslateLambdaBody	TranslateLambdaExpr.cpp:105	BC	REMAINING	MISSING exact identifier `TranslateLambdaBody`: absent in current packages/
b6	TranslateLitConstExpr.cpp	Translator::TranslateLitConstant	TranslateLitConstExpr.cpp:12	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/chir/src/FaithfulAST2CHIR.cj:3555 `globalVar.SetInitializer(TranslateLitConstant(litExpr, RequireAstTy(litExpr)))` (+4 matches); direct token edit f632b53b `fix: align CHIR global initialization`
b6	TranslateLitConstExpr.cpp	Translator::Visit	TranslateLitConstExpr.cpp:121	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/sema/src/ExtendBoxMarker.cj:19 `return { node: Node => marker.Visit(node) }` (+29 matches); direct token edit c5168ca5 `feat(chir): port CHIR visitor facility (Visitor.h:1-362)`; FEATURE_DEBT.md mentions this identifier
b6	TranslateMatchExpr.cpp	Translator::CanOptimizeMatchToSwitch	TranslateMatchExpr.cpp:12	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:2229 `if (CanOptimizeMatchToSwitch(expr)) {` (+1 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
b6	TranslateMatchExpr.cpp	Translator::Visit	TranslateMatchExpr.cpp:107	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/sema/src/ExtendBoxMarker.cj:19 `return { node: Node => marker.Visit(node) }` (+29 matches); direct token edit c5168ca5 `feat(chir): port CHIR visitor facility (Visitor.h:1-362)`; FEATURE_DEBT.md mentions this identifier
b6	TranslateMatchExpr.cpp	Translator::TranslateMatchWithSelector	TranslateMatchExpr.cpp:131	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/chir/src/Translator.cj:2233 `TranslateMatchWithSelector(expr, resultLoc)` (+1 matches); direct token edit 07c4e8ec `fix: port CHIR match lowering table dispatch`
b6	TranslateMatchExpr.cpp	Translator::TranslatePatternGuard	TranslateMatchExpr.cpp:182	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:4436 `trueBlock = TranslatePatternGuard(current, falseBlock, trueBlock)` (+1 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
b6	TranslateMatchExpr.cpp	Translator::TranslateMatchCaseBody	TranslateMatchExpr.cpp:194	BC	FIXED	"MISSING at audit base; now packages/chir/src/Translator.cj:4448 `let currentBody = TranslateMatchCaseBody(RequireBlock(current.exprOrDecls, ""match case body""), retVal,` (+5 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)"
b6	TranslateMatchExpr.cpp	Translator::GetEnumPatternID	TranslateMatchExpr.cpp:255	BOOTSTRAP	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:4538 `private func GetEnumPatternID(enumPattern: AstEnumPattern): UInt64 {` (+4 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
b6	TranslateMatchExpr.cpp	Translator::GetEnumCtorId	TranslateMatchExpr.cpp:261	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/chir/src/Translator.cj:4539 `return UInt64(GetEnumCtorId(RequireEnumPatternConstructor(enumPattern)))` (+3 matches); direct token edit 07c4e8ec `fix: port CHIR match lowering table dispatch`
b6	TranslateMatchExpr.cpp	Translator::TranslateOrPattern	TranslateMatchExpr.cpp:275	BOOTSTRAP	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:1309 `TranslateOrPattern(letPattern.patterns, selector, originLoc)` (+2 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
b6	TranslateMatchExpr.cpp	Translator::GetEnumIDValue	TranslateMatchExpr.cpp:314	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:1328 `TranslateTrivialLetPatternAsTable(letPattern, GetEnumIDValue(selectorTy, selectorVal),` (+6 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
b6	TranslateMatchExpr.cpp	Translator::TranslateConstantMultiOr	TranslateMatchExpr.cpp:326	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:4570 `return TranslateConstantMultiOr(out, selectorVal)` (+2 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
b6	TranslateMatchExpr.cpp	Translator::TranslateComplicatedOrPattern	TranslateMatchExpr.cpp:339	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:4554 `return TranslateComplicatedOrPattern(patterns, selectorVal, originLoc)` (+3 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
b6	TranslateMatchExpr.cpp	Translator::DispatchingPattern	TranslateMatchExpr.cpp:355	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:4630 `private func DispatchingPattern(queue: ArrayList<(AstPattern, Value)>, finalMatchedBlock: Block,` (+2 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
b6	TranslateMatchExpr.cpp	Translator::TranslateNestingCasePattern	TranslateMatchExpr.cpp:389	BOOTSTRAP	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:1307 `TranslateNestingCasePattern(letPattern.patterns[0], selector, originLoc, sourceExpr: SourceExpr.IF_EXPR)` (+3 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
b6	TranslateMatchExpr.cpp	Translator::CollectingSubPatterns	TranslateMatchExpr.cpp:425	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:4649 `CollectingSubPatterns(RequireAstTy(pattern),` (+2 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
b6	TranslateMatchExpr.cpp	Translator::HandleVarPattern	TranslateMatchExpr.cpp:469	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:4641 `HandleVarPattern((pattern as AstVarPattern) ??` (+1 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
b6	TranslateMatchExpr.cpp	Translator::CastEnumValueToConstructorTupleType	TranslateMatchExpr.cpp:507	BOOTSTRAP	UNSURE	partial identifier was edited after audit, but full branch parity cannot be proven by grep; current packages/chir/src/Translator.cj:4800 `enumValue = CastEnumValueToConstructorTupleType(enumValue, enumPattern)` (+5 matches); direct token edit 07c4e8ec `fix: port CHIR match lowering table dispatch`
b6	TranslateMatchExpr.cpp	Translator::HandleEnumPattern	TranslateMatchExpr.cpp:527	BC	FIXED	MISSING at audit base; now packages/chir/src/Translator.cj:4655 `return HandleEnumPattern((pattern as AstEnumPattern) ??` (+1 matches); added by 07c4e8ec `fix: port CHIR match lowering table dispatch` (packages/chir/src/Translator.cj)
